Label,Type,Symbol,Description,Name on GPS,Comment,Easting,Northing,Zone,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,649801.214,4942760.712,18T,,0000.0000,0000.0000
,,City (Small),,,,659722.791,4827548.640,18T,,0000.0000,0000.0000
,,City (Small),,,,663148.364,4830187.065,18T,,0000.0000,0000.0000
,,City (Small),,,,680712.370,4986185.056,18T,,0000.0000,0000.0000
,,City (Small),,,,701939.296,4761102.471,18T,,0000.0000,0000.0000
,,City (Small),,,,714128.363,4920061.955,18T,,0000.0000,0000.0000
,,City (Small),,,,714168.260,4933118.113,18T,,0000.0000,0000.0000
,,City (Small),,,,651944.194,4963950.322,18T,,0000.0000,0000.0000
,,City (Small),,,,723074.778,4981319.249,18T,,0000.0000,0000.0000
,,City (Small),,,,658197.047,4782519.838,18T,,0000.0000,0000.0000
,,City (Small),,,,737580.005,4922409.825,18T,,0000.0000,0000.0000
,,City (Small),,,,668382.708,4889098.350,18T,,0000.0000,0000.0000
,,City (Small),,,,707275.749,4904885.455,18T,,0000.0000,0000.0000
,,City (Small),,,,645939.262,4940494.142,18T,,0000.0000,0000.0000
,,City (Small),,,,651524.016,4963651.421,18T,,0000.0000,0000.0000
,,City (Small),,,,729127.825,4865323.001,18T,,0000.0000,0000.0000
,,City (Small),,,,711015.149,4914278.373,18T,,0000.0000,0000.0000
,,City (Small),,,,642390.785,4927434.791,18T,,0000.0000,0000.0000
,,City (Small),,,,662846.975,4963016.911,18T,,0000.0000,0000.0000
,,City (Small),,,,269514.355,4941006.676,19T,,0000.0000,0000.0000
,,City (Small),,,,721293.174,4965653.417,18T,,0000.0000,0000.0000
,,City (Small),,,,705552.507,4771225.165,18T,,0000.0000,0000.0000
,,City (Small),,,,266264.061,4941245.565,19T,,0000.0000,0000.0000
,,City (Small),,,,663910.473,4829072.137,18T,,0000.0000,0000.0000
,,City (Small),,,,691289.800,4805899.706,18T,,0000.0000,0000.0000
,,City (Small),,,,736456.533,4922613.628,18T,,0000.0000,0000.0000
,,City (Small),,,,729159.563,4865335.219,18T,,0000.0000,0000.0000
,,City (Small),,,,658621.136,4907138.096,18T,,0000.0000,0000.0000
,,City (Small),,,,641616.841,4927173.394,18T,,0000.0000,0000.0000
,,City (Small),,,,637794.507,4929969.467,18T,,0000.0000,0000.0000
,,City (Small),,,,665368.487,4827918.844,18T,,0000.0000,0000.0000
,,City (Small),,,,679977.916,4767669.297,18T,,0000.0000,0000.0000
,,City (Small),,,,651524.278,4963640.312,18T,,0000.0000,0000.0000
,,City (Small),,,,684202.606,4926184.217,18T,,0000.0000,0000.0000
,,City (Small),,,,731187.798,4888437.037,18T,,0000.0000,0000.0000
,,City (Small),,,,651973.506,4964717.925,18T,,0000.0000,0000.0000
,,City (Small),,,,645270.323,4929232.204,18T,,0000.0000,0000.0000
,,City (Small),,,,694757.535,4793005.104,18T,,0000.0000,0000.0000
,,City (Small),,,,650967.852,4923293.978,18T,,0000.0000,0000.0000
,,City (Small),,,,300045.768,4985836.058,19T,,0000.0000,0000.0000
,,City (Small),,,,702479.194,4879519.838,18T,,0000.0000,0000.0000
,,City (Small),,,,642637.660,4923795.092,18T,,0000.0000,0000.0000
,,City (Small),,,,691404.918,4828889.354,18T,,0000.0000,0000.0000
,,City (Small),,,,707926.588,4896956.202,18T,,0000.0000,0000.0000
,,City (Small),,,,713896.689,4938213.298,18T,,0000.0000,0000.0000
,,City (Small),,,,654399.806,4790732.788,18T,,0000.0000,0000.0000
,,City (Small),,,,644710.070,4886479.242,18T,,0000.0000,0000.0000
,,City (Small),,,,670423.635,4775547.560,18T,,0000.0000,0000.0000
,,City (Small),,,,652059.930,4964408.760,18T,,0000.0000,0000.0000
,,City (Small),,,,663109.093,4830141.658,18T,,0000.0000,0000.0000
,,City (Small),,,,696385.974,4935324.066,18T,,0000.0000,0000.0000
,,City (Small),,,,729700.198,4865743.146,18T,,0000.0000,0000.0000
,,City (Small),,,,643401.284,4889595.437,18T,,0000.0000,0000.0000
,,City (Small),,,,645041.835,4932338.859,18T,,0000.0000,0000.0000
,,City (Small),,,,643273.642,4819765.901,18T,,0000.0000,0000.0000
,,City (Small),,,,695688.214,4899659.420,18T,,0000.0000,0000.0000
,,City (Small),,,,652805.606,4927415.684,18T,,0000.0000,0000.0000
,,City (Small),,,,654079.897,4790514.399,18T,,0000.0000,0000.0000
,,City (Small),,,,684098.882,4926192.396,18T,,0000.0000,0000.0000
,,City (Small),,,,730733.446,4874152.919,18T,,0000.0000,0000.0000
,,City (Small),,,,707844.058,4778130.927,18T,,0000.0000,0000.0000
,,City (Small),,,,723967.046,4981550.652,18T,,0000.0000,0000.0000
,,City (Small),,,,642339.690,4922132.719,18T,,0000.0000,0000.0000
,,City (Small),,,,266533.940,4942336.964,19T,,0000.0000,0000.0000
,,City (Small),,,,698979.774,4745488.591,18T,,0000.0000,0000.0000
,,City (Small),,,,642453.239,4924946.815,18T,,0000.0000,0000.0000
,,City (Small),,,,642097.510,4924472.285,18T,,0000.0000,0000.0000
,,City (Small),,,,641971.392,4926603.246,18T,,0000.0000,0000.0000
,,City (Small),,,,703434.516,4805654.365,18T,,0000.0000,0000.0000
,,City (Small),,,,673246.541,4975305.852,18T,,0000.0000,0000.0000
,,City (Small),,,,638674.915,4891372.047,18T,,0000.0000,0000.0000
,,City (Small),,,,650112.888,4924118.842,18T,,0000.0000,0000.0000
,,City (Small),,,,644349.434,4927722.489,18T,,0000.0000,0000.0000
,,City (Small),,,,715252.631,4979316.149,18T,,0000.0000,0000.0000
,,City (Small),,,,726418.865,4935702.712,18T,,0000.0000,0000.0000
,,City (Small),,,,668513.470,4786923.662,18T,,0000.0000,0000.0000
,,City (Small),,,,686283.909,4775562.392,18T,,0000.0000,0000.0000
,,City (Small),,,,649161.182,4942979.316,18T,,0000.0000,0000.0000
,,City (Small),,,,709718.404,4860855.974,18T,,0000.0000,0000.0000
,,City (Small),,,,699467.655,4750382.048,18T,,0000.0000,0000.0000
,,City (Small),,,,643553.107,4927038.055,18T,,0000.0000,0000.0000
,,City (Small),,,,693475.783,4903651.551,18T,,0000.0000,0000.0000
,,City (Small),,,,642679.454,4925518.544,18T,,0000.0000,0000.0000
,,City (Small),,,,643723.818,4927953.116,18T,,0000.0000,0000.0000
,,City (Small),,,,644828.747,4925132.633,18T,,0000.0000,0000.0000
,,City (Small),,,,663077.351,4830118.659,18T,,0000.0000,0000.0000
,,City (Small),,,,695767.588,4792345.048,18T,,0000.0000,0000.0000
,,City (Small),,,,647147.077,4963727.537,18T,,0000.0000,0000.0000
,,City (Small),,,,644872.925,4952628.601,18T,,0000.0000,0000.0000
,,City (Small),,,,709092.004,4931406.957,18T,,0000.0000,0000.0000
,,City (Small),,,,688747.455,4966971.803,18T,,0000.0000,0000.0000
,,City (Small),,,,671805.453,4894733.192,18T,,0000.0000,0000.0000
,,City (Small),,,,635208.583,4964143.173,18T,,0000.0000,0000.0000
,,City (Small),,,,686944.094,4807378.517,18T,,0000.0000,0000.0000
,,City (Small),,,,707992.800,4774589.422,18T,,0000.0000,0000.0000
,,City (Small),,,,644551.397,4929371.754,18T,,0000.0000,0000.0000
,,City (Small),,,,642219.455,4919251.819,18T,,0000.0000,0000.0000
,,City (Small),,,,676694.261,4937925.759,18T,,0000.0000,0000.0000
,,City (Small),,,,661975.076,4805421.960,18T,,0000.0000,0000.0000
,,City (Small),,,,643276.551,4929476.868,18T,,0000.0000,0000.0000
,,City (Small),,,,699467.871,4750937.790,18T,,0000.0000,0000.0000
,,City (Small),,,,642687.994,4924040.684,18T,,0000.0000,0000.0000
,,City (Small),,,,723889.753,4898749.099,18T,,0000.0000,0000.0000
,,City (Small),,,,676612.662,4933043.505,18T,,0000.0000,0000.0000
,,City (Small),,,,671597.200,4894438.759,18T,,0000.0000,0000.0000
,,City (Small),,,,685606.907,4807964.029,18T,,0000.0000,0000.0000
,,City (Small),,,,649189.139,4928643.087,18T,,0000.0000,0000.0000
,,City (Small),,,,720625.596,4918888.640,18T,,0000.0000,0000.0000
,,City (Small),,,,642589.641,4918715.371,18T,,0000.0000,0000.0000
,,City (Small),,,,647220.232,4748797.734,18T,,0000.0000,0000.0000
,,City (Small),,,,702080.266,4848590.327,18T,,0000.0000,0000.0000
,,City (Small),,,,709721.561,4809748.719,18T,,0000.0000,0000.0000
,,City (Small),,,,641767.086,4919175.284,18T,,0000.0000,0000.0000
,,City (Small),,,,666270.073,4833253.253,18T,,0000.0000,0000.0000
,,City (Small),,,,651671.326,4912896.788,18T,,0000.0000,0000.0000
,,City (Small),,,,700284.755,4833217.366,18T,,0000.0000,0000.0000
,,City (Small),,,,699520.772,4896928.765,18T,,0000.0000,0000.0000
,,City (Small),,,,657494.172,4781970.175,18T,,0000.0000,0000.0000
,,City (Small),,,,705481.006,4816454.937,18T,,0000.0000,0000.0000
,,City (Small),,,,630613.083,4860506.321,18T,,0000.0000,0000.0000
,,City (Small),,,,729238.332,4865382.424,18T,,0000.0000,0000.0000
,,City (Small),,,,648766.882,4924499.130,18T,,0000.0000,0000.0000
,,City (Small),,,,663908.448,4828494.213,18T,,0000.0000,0000.0000
,,City (Small),,,,648197.991,4929898.474,18T,,0000.0000,0000.0000
,,City (Small),,,,714388.232,4835911.068,18T,,0000.0000,0000.0000
,,City (Small),,,,690373.709,4936456.648,18T,,0000.0000,0000.0000
,,City (Small),,,,662799.717,4830245.264,18T,,0000.0000,0000.0000
,,City (Small),,,,721292.319,4951150.967,18T,,0000.0000,0000.0000
,,City (Small),,,,713818.554,4965934.068,18T,,0000.0000,0000.0000
,,City (Small),,,,642372.893,4925345.128,18T,,0000.0000,0000.0000
,,City (Small),,,,687400.262,4891746.968,18T,,0000.0000,0000.0000
,,City (Small),,,,699896.712,4832961.208,18T,,0000.0000,0000.0000
,,City (Small),,,,701745.824,4776758.259,18T,,0000.0000,0000.0000
,,City (Small),,,,681573.737,4918250.957,18T,,0000.0000,0000.0000
,,City (Small),,,,657848.200,4782133.941,18T,,0000.0000,0000.0000
,,City (Small),,,,720414.936,4979436.360,18T,,0000.0000,0000.0000
,,City (Small),,,,721992.632,4880036.253,18T,,0000.0000,0000.0000
,,City (Small),,,,649317.145,4869657.406,18T,,0000.0000,0000.0000
,,City (Small),,,,717157.763,4942903.476,18T,,0000.0000,0000.0000
,,City (Small),,,,718631.460,4930998.346,18T,,0000.0000,0000.0000
,,City (Small),,,,686451.459,4927993.681,18T,,0000.0000,0000.0000
,,City (Small),,,,724216.587,4899016.034,18T,,0000.0000,0000.0000
,,City (Small),,,,696794.785,4888330.561,18T,,0000.0000,0000.0000
,,City (Small),,,,668430.135,4889121.793,18T,,0000.0000,0000.0000
,,City (Small),,,,650174.253,4926287.435,18T,,0000.0000,0000.0000
,,City (Small),,,,660292.101,4840530.832,18T,,0000.0000,0000.0000
,,City (Small),,,,681136.822,4915615.357,18T,,0000.0000,0000.0000
,,City (Small),,,,661949.195,4907152.959,18T,,0000.0000,0000.0000
,,City (Small),,,,698052.955,4938276.672,18T,,0000.0000,0000.0000
,,City (Small),,,,642308.153,4921754.186,18T,,0000.0000,0000.0000
,,City (Small),,,,642210.674,4933476.433,18T,,0000.0000,0000.0000
,,City (Small),,,,657684.507,4811798.756,18T,,0000.0000,0000.0000
,,City (Small),,,,695033.502,4902586.015,18T,,0000.0000,0000.0000
,,City (Small),,,,657335.973,4871676.859,18T,,0000.0000,0000.0000
,,City (Small),,,,723144.762,4958377.091,18T,,0000.0000,0000.0000
,,City (Small),,,,699500.739,4897061.569,18T,,0000.0000,0000.0000
,,City (Small),,,,657439.844,4930227.084,18T,,0000.0000,0000.0000
,,City (Small),,,,641986.378,4924458.745,18T,,0000.0000,0000.0000
,,City (Small),,,,724216.587,4899016.034,18T,,0000.0000,0000.0000
,,City (Small),,,,737917.091,4923656.758,18T,,0000.0000,0000.0000
,,City (Small),,,,709696.108,4809003.089,18T,,0000.0000,0000.0000
,,City (Small),,,,659771.895,4918813.868,18T,,0000.0000,0000.0000
,,City (Small),,,,738196.785,4931897.931,18T,,0000.0000,0000.0000
,,City (Small),,,,657750.128,4734642.841,18T,,0000.0000,0000.0000
,,City (Small),,,,648825.287,4869757.453,18T,,0000.0000,0000.0000
,,City (Small),,,,641790.942,4926121.444,18T,,0000.0000,0000.0000
,,City (Small),,,,723660.897,4958806.506,18T,,0000.0000,0000.0000
,,City (Small),,,,642394.346,4926545.817,18T,,0000.0000,0000.0000
,,City (Small),,,,650175.820,4770493.863,18T,,0000.0000,0000.0000
,,City (Small),,,,678950.629,4911886.741,18T,,0000.0000,0000.0000
,,City (Small),,,,653118.869,4851663.886,18T,,0000.0000,0000.0000
,,City (Small),,,,640069.940,4895724.324,18T,,0000.0000,0000.0000
,,City (Small),,,,642214.347,4926408.519,18T,,0000.0000,0000.0000
,,City (Small),,,,699556.866,4761077.104,18T,,0000.0000,0000.0000
,,City (Small),,,,653148.555,4866066.598,18T,,0000.0000,0000.0000
,,City (Small),,,,663016.805,4830283.880,18T,,0000.0000,0000.0000
,,City (Small),,,,654242.970,4792629.281,18T,,0000.0000,0000.0000
,,City (Small),,,,663885.588,4828438.089,18T,,0000.0000,0000.0000
,,City (Small),,,,644259.868,4928531.773,18T,,0000.0000,0000.0000
,,City (Small),,,,713571.520,4873309.398,18T,,0000.0000,0000.0000
,,City (Small),,,,663626.981,4815163.071,18T,,0000.0000,0000.0000
,,City (Small),,,,263592.211,4926582.626,19T,,0000.0000,0000.0000
,,City (Small),,,,643188.347,4923729.395,18T,,0000.0000,0000.0000
,,City (Small),,,,699369.949,4749523.382,18T,,0000.0000,0000.0000
,,City (Small),,,,637572.944,4934043.201,18T,,0000.0000,0000.0000
,,City (Small),,,,635782.034,4880366.454,18T,,0000.0000,0000.0000
,,City (Small),,,,718462.073,4842191.436,18T,,0000.0000,0000.0000
,,City (Small),,,,644620.103,4830072.741,18T,,0000.0000,0000.0000
,,City (Small),,,,633769.925,4980371.939,18T,,0000.0000,0000.0000
,,City (Small),,,,647076.576,4830348.437,18T,,0000.0000,0000.0000
,,City (Small),,,,683830.619,4926951.863,18T,,0000.0000,0000.0000
,,City (Small),,,,642172.639,4926496.512,18T,,0000.0000,0000.0000
,,City (Small),,,,699446.154,4897015.439,18T,,0000.0000,0000.0000
,,City (Small),,,,667602.143,4735297.164,18T,,0000.0000,0000.0000
,,City (Small),,,,720041.404,4979501.351,18T,,0000.0000,0000.0000
,,City (Small),,,,654433.035,4790700.210,18T,,0000.0000,0000.0000
,,City (Small),,,,646841.841,4921977.101,18T,,0000.0000,0000.0000
,,City (Small),,,,642206.880,4926386.130,18T,,0000.0000,0000.0000
,,City (Small),,,,651536.950,4963773.986,18T,,0000.0000,0000.0000
,,City (Small),,,,709779.740,4918208.129,18T,,0000.0000,0000.0000
,,City (Small),,,,684131.014,4926182.189,18T,,0000.0000,0000.0000
,,City (Small),,,,673886.871,4748442.664,18T,,0000.0000,0000.0000
,,City (Small),,,,667183.689,4835131.937,18T,,0000.0000,0000.0000
,,City (Small),,,,697737.972,4831407.541,18T,,0000.0000,0000.0000
,,City (Small),,,,700418.588,4833332.535,18T,,0000.0000,0000.0000
,,City (Small),,,,716289.532,4971766.425,18T,,0000.0000,0000.0000
,,City (Small),,,,737580.531,4927415.084,18T,,0000.0000,0000.0000
,,City (Small),,,,707804.072,4778907.838,18T,,0000.0000,0000.0000
,,City (Small),,,,672574.996,4779002.168,18T,,0000.0000,0000.0000
,,City (Small),,,,650282.216,4928157.044,18T,,0000.0000,0000.0000
,,City (Small),,,,657804.120,4828069.957,18T,,0000.0000,0000.0000
,,City (Small),,,,642146.656,4926229.229,18T,,0000.0000,0000.0000
,,City (Small),,,,693982.297,4797384.453,18T,,0000.0000,0000.0000
,,City (Small),,,,646681.577,4875576.962,18T,,0000.0000,0000.0000
,,City (Small),,,,693917.896,4754713.350,18T,,0000.0000,0000.0000
,,City (Small),,,,647468.824,4748636.411,18T,,0000.0000,0000.0000
,,City (Small),,,,648303.609,4929800.862,18T,,0000.0000,0000.0000
,,City (Small),,,,698731.698,4897894.297,18T,,0000.0000,0000.0000
,,City (Small),,,,651535.503,4966852.701,18T,,0000.0000,0000.0000
,,City (Small),,,,662263.040,4805917.817,18T,,0000.0000,0000.0000
,,City (Small),,,,632815.638,4890384.334,18T,,0000.0000,0000.0000
,,City (Small),,,,695391.443,4792712.116,18T,,0000.0000,0000.0000
,,City (Small),,,,690618.496,4868405.969,18T,,0000.0000,0000.0000
,,City (Small),,,,642394.346,4926545.817,18T,,0000.0000,0000.0000
,,City (Small),,,,646573.958,4927149.923,18T,,0000.0000,0000.0000
,,City (Small),,,,662540.223,4962942.454,18T,,0000.0000,0000.0000
,,City (Small),,,,687232.606,4756350.344,18T,,0000.0000,0000.0000
,,City (Small),,,,738413.166,4922951.925,18T,,0000.0000,0000.0000
,,City (Small),,,,672985.039,4894586.317,18T,,0000.0000,0000.0000
,,City (Small),,,,699503.868,4751105.556,18T,,0000.0000,0000.0000
,,City (Small),,,,642546.230,4819750.439,18T,,0000.0000,0000.0000
,,City (Small),,,,651347.172,4963769.514,18T,,0000.0000,0000.0000
,,City (Small),,,,696872.596,4979079.841,18T,,0000.0000,0000.0000
,,City (Small),,,,690528.153,4930924.637,18T,,0000.0000,0000.0000
,,City (Small),,,,649124.180,4872520.105,18T,,0000.0000,0000.0000
,,City (Small),,,,639975.488,4928026.880,18T,,0000.0000,0000.0000
,,City (Small),,,,714095.780,4920083.124,18T,,0000.0000,0000.0000
,,City (Small),,,,651862.252,4923859.364,18T,,0000.0000,0000.0000
,,City (Small),,,,673014.669,4894676.018,18T,,0000.0000,0000.0000
,,City (Small),,,,645753.217,4873311.710,18T,,0000.0000,0000.0000
,,City (Small),,,,720258.894,4979608.934,18T,,0000.0000,0000.0000
,,City (Small),,,,647324.265,4748899.954,18T,,0000.0000,0000.0000
,,City (Small),,,,641104.463,4915193.608,18T,,0000.0000,0000.0000
,,City (Small),,,,658663.056,4924099.440,18T,,0000.0000,0000.0000
,,City (Small),,,,642206.880,4926386.130,18T,,0000.0000,0000.0000
,,City (Small),,,,646572.455,4927216.570,18T,,0000.0000,0000.0000
,,City (Small),,,,702216.929,4799459.501,18T,,0000.0000,0000.0000
,,City (Small),,,,674179.522,4748183.376,18T,,0000.0000,0000.0000
,,City (Small),,,,680152.779,4909952.240,18T,,0000.0000,0000.0000
,,City (Small),,,,642073.159,4924493.979,18T,,0000.0000,0000.0000
,,City (Small),,,,658460.897,4782014.845,18T,,0000.0000,0000.0000
,,City (Small),,,,635021.603,4945102.437,18T,,0000.0000,0000.0000
,,City (Small),,,,648949.809,4942852.191,18T,,0000.0000,0000.0000
,,City (Small),,,,641741.728,4923997.775,18T,,0000.0000,0000.0000
,,City (Small),,,,699540.897,4747294.291,18T,,0000.0000,0000.0000
,,City (Small),,,,730816.236,4874311.501,18T,,0000.0000,0000.0000
,,City (Small),,,,649584.136,4923573.209,18T,,0000.0000,0000.0000
,,City (Small),,,,663214.176,4828810.664,18T,,0000.0000,0000.0000
,,City (Small),,,,649398.149,4928547.866,18T,,0000.0000,0000.0000
,,City (Small),,,,641812.984,4917431.550,18T,,0000.0000,0000.0000
,,City (Small),,,,661801.850,4789249.580,18T,,0000.0000,0000.0000
,,City (Small),,,,662002.061,4930672.736,18T,,0000.0000,0000.0000
,,City (Small),,,,690765.513,4972801.866,18T,,0000.0000,0000.0000
,,City (Small),,,,657472.872,4781836.343,18T,,0000.0000,0000.0000
,,City (Small),,,,683753.507,4787841.173,18T,,0000.0000,0000.0000
,,City (Small),,,,656515.543,4929637.910,18T,,0000.0000,0000.0000
,,City (Small),,,,642750.285,4940367.463,18T,,0000.0000,0000.0000
,,City (Small),,,,723147.932,4959200.208,18T,,0000.0000,0000.0000
,,City (Small),,,,709886.996,4809120.194,18T,,0000.0000,0000.0000
,,City (Small),,,,699265.497,4854875.473,18T,,0000.0000,0000.0000
,,City (Small),,,,640883.632,4913977.540,18T,,0000.0000,0000.0000
,,City (Small),,,,728257.627,4987019.185,18T,,0000.0000,0000.0000
,,City (Small),,,,721291.982,4980345.280,18T,,0000.0000,0000.0000
,,City (Small),,,,671435.409,4896346.306,18T,,0000.0000,0000.0000
,,City (Small),,,,721211.550,4980386.985,18T,,0000.0000,0000.0000
,,City (Small),,,,716206.165,4836369.827,18T,,0000.0000,0000.0000
,,City (Small),,,,654888.533,4928154.065,18T,,0000.0000,0000.0000
,,City (Small),,,,648411.623,4873526.431,18T,,0000.0000,0000.0000
,,City (Small),,,,670472.730,4775537.675,18T,,0000.0000,0000.0000
,,City (Small),,,,641984.924,4926347.939,18T,,0000.0000,0000.0000
,,City (Small),,,,664933.149,4829852.909,18T,,0000.0000,0000.0000
,,City (Small),,,,720281.800,4979631.967,18T,,0000.0000,0000.0000
,,City (Small),,,,642389.288,4925323.261,18T,,0000.0000,0000.0000
,,City (Small),,,,663773.998,4829368.852,18T,,0000.0000,0000.0000
,,City (Small),,,,681545.316,4890182.072,18T,,0000.0000,0000.0000
,,City (Small),,,,639240.722,4891472.905,18T,,0000.0000,0000.0000
,,City (Small),,,,693671.532,4903245.998,18T,,0000.0000,0000.0000
,,City (Small),,,,684601.524,4925873.141,18T,,0000.0000,0000.0000
,,City (Small),,,,737347.368,4922668.285,18T,,0000.0000,0000.0000
,,City (Small),,,,642648.653,4927284.861,18T,,0000.0000,0000.0000
,,City (Small),,,,642232.860,4926653.413,18T,,0000.0000,0000.0000
,,City (Small),,,,643345.989,4926688.975,18T,,0000.0000,0000.0000
,,City (Small),,,,264236.480,4944934.047,19T,,0000.0000,0000.0000
,,City (Small),,,,643267.071,4927020.632,18T,,0000.0000,0000.0000
,,City (Small),,,,640025.974,4828152.951,18T,,0000.0000,0000.0000
,,City (Small),,,,627417.367,4879544.015,18T,,0000.0000,0000.0000
,,City (Small),,,,660518.522,4840502.931,18T,,0000.0000,0000.0000
,,City (Small),,,,693011.584,4952722.536,18T,,0000.0000,0000.0000
,,City (Small),,,,648528.339,4975473.954,18T,,0000.0000,0000.0000
,,City (Small),,,,647060.405,4875129.771,18T,,0000.0000,0000.0000
,,City (Small),,,,640141.896,4828788.705,18T,,0000.0000,0000.0000
,,City (Small),,,,663244.938,4830200.530,18T,,0000.0000,0000.0000
,,City (Small),,,,692224.572,4867863.227,18T,,0000.0000,0000.0000
,,City (Small),,,,641983.468,4926414.586,18T,,0000.0000,0000.0000
,,City (Small),,,,710646.806,4818771.367,18T,,0000.0000,0000.0000
,,City (Small),,,,723776.761,4898778.605,18T,,0000.0000,0000.0000
